Filename,Caption
Computer_number_25_is_definitely_haunted_by_an_old.png,a black and white cat sitting on a chair .
Considered_by_many_to_be_one_of_the_MOST_haunted_h.png,a tall brick building with a clock on it .
Cooler_doors_opening_and_closing_one_after_the_oth.png,an open refrigerator filled with lots of food .
Coren_apartments____Lucy_Pretty_Eagle_s_home_at_on.png,a black and white photo of a building with a clock tower .
County_Line_Road___In_the_1700_s_a_young_woman_was.png,a black and white photo of a building with a clock tower .
crashing_sounds_resounding_through_the_building__W.png,a black and white photo of a man sitting on a toilet .
Crash_Site_of_United_Flight_93______WARNING___APPR.png,a stop sign on the side of a road .
Creek_Rd_off_of_Boot_Rd_in_D_Town__Two_tunnels_con.png,a street sign on the side of a road .
Creepy_noises_come_during_the_night_.png,a white teddy bear sitting on top of a bed .
Cries_of_adults_and_children_are_heard.png,a white bath tub sitting next to a toilet .
Culmerville_Hotel___This_Spirit_has_said_that__he_.png,a black and white photo of a brick building
Customers_and_employees_have_seen_the_ghost_of_you.png,a kitchen with a table and chairs and a table
Daily_Grill_Village_Inn___At_the_restaurant_that_w.png,a dining room table with chairs and a table .
Dayton_St___top_of_the_hill___just_over_the_hill_t.png,a group of people sitting on a bench in a park .
Dead_Indians_can_be_seen_chasing_buffalo_with_spea.png,a couple of animals that are standing in the grass .
December_2007_This_submission_has_been_removed_.png,a black and white photo of a fire hydrant
Delta_Phi_Epsilon_House___There_have_been_reports.png,a building with a clock on the side of it .
Delta_Phi_Epsilon_sorority___Residents_of_the_hous.png,a building with a clock on the top of it .
Denton_Rd____There_s_an_overall_bad_feeling_in_thi.png,a fire hydrant in the middle of a field .
Destroyed_by_fire_in_1800s___Reports_of_little_gir.png,a black and white photo of a church .
Doane_Residence_Hall____which_used_to_be_part_of_t.png,a black and white photo of a building with a clock .
Dogmeadow_lights___A_mysterious_light_appears_in_t.png,a view of a snowy landscape from the sun .
Doors_and_windows_opening_and_shutting_on_their_ow.png,a black and white photo of a kitchen
Doors_open_and_close__objects_have_fallen_off_of_c.png,a man standing on a bed in a room .
Doors_unlocked_and_propped_open_slam_shut_and_lock.png,a black and white photo of a bedroom
Downstairs__where_Mrs__Moriarty_Art_Class_is__is_h.png,a man standing in a room next to a window .
Drinks_get_knocked_over_by_an_unseen_force_and_doo.png,a black and white photo of a person on a laptop .
Dudley_Rd____This_Road_has_had_very_frightening_ac.png,a red fire hydrant sitting on the side of a road .
Dunn_s_Tomb___Drahner_Road___it_is_said_that_two_t.png,a black and white photo of a park bench
During_late_night_theatre_practices__many_have_see.png,a black and white photo of a person sitting on a bench
During_the_1970_s_a_student_fell_from_the_cat_walk.png,a black and white photo of a bedroom
During_the_1980_s_and_through_the_1990_s_many_bodi.png,a truck is parked on the side of the road .
During_the_early_60_s_there_was_a_killer_loose_in.png,a black and white photo of a man holding a surfboard .
During_The_Night_Here__You_Can_See_Ghosts_Of_Peopl.png,a black and white photo of a group of horses
During_the_recent_construction_of_Holt_High_School.png,a man in a white shirt and black pants is doing a trick on a skateboard .
Dykeman_s_Pond___There_is_a_rumor_that_if_you_go_t.png,a black and white photo of a boat in the water .
Early_one_morning_when_the_teachers_had_just_start.png,a black and white photo of a man in a suit
Eastern_State_is_haunted_by_hundreds_of_prisoners.png,a black and white photo of a building with a clock .
Eastern_University___Diane_Hall___a_girl_hung_hers.png,a bathroom with a toilet and a shower .
East_Buno_rd____This_is_the_place_were_a_killer_ki.png,a black and white photo of a train track
eerie_noises__power_outages__haunted_locker_rooms_.png,a bathroom with a sink and a toilet
Effort_junk_yard___20_years_ago_a_group_of_teenage.png,a black and white photo of an old truck .
Egg_Hill_is_an_old_church_where_a_reverend_murdere.png,a black and white photo of a building with a fire hydrant .
elevators_open_and_close__and_spirits_come_by_dres.png,a large long hallway with a clock on the wall .
Emma_Guffey_Miller__the_ghost_of_Miller_Auditorium.png,a man sitting on a bench in front of a window .
Employees_have_heard_door_of_office_shut__Keys_rat.png,a man taking a picture of himself in a mirror .
Employees_report_that_a_young_girl_choked_and_died.png,a black and white photo of a cat sitting on a window sill .
Everyone_in_town_knows_that_this_area_was_hit_hard.png,a black and white photo of a street sign
Every_night_at_the_evening_setting_for_dinner_you.png,a group of people sitting around a long table .
Every_now_and_then__my_friend_will_walk_past_the_c.png,a black and white photo of a living room
every_once_in_a_while_you_can_see_the_ghost_of_a_s.png,a man standing in front of a doorway holding a camera .
Every_single_time_you_go_to_the_park_you_will_see.png,a person sitting on a bench in the grass .
every_time_you_drive_past_Havel_elementary_you_can.png,a woman is walking down the street with a suitcase .
Every_time_you_eat_there_someone_would_always_be_t.png,a couple of vases that are on a table
February_2_20_04__around_10_00_PM__there_were_thre.png,a black and white photo of a street sign
Feelings_of_being_followed__cold_spots__items_movi.png,a person holding an umbrella in a room .
Feelings_of_being_unwanted__Haunted_by_an_old_man.png,a black and white photo of a brick building
Fenton_Community_Center___Several_pictures_taken_a.png,a kitchen with a sink and a window
Flower_Road_houses___A_lady_in_a_green_dress_walks.png,a black and white photo of a man standing in front of a building .
Follow_Skyline_Trail_until_you_reach_the_town_offi.png,a green and white fire hydrant in front of a building .
Footsteps_are_often_heard_in_the_attic_when_no_one.png,a black and white photo of a cat in a window
Footsteps_heard_in_the_basement__the_old_metal_sta.png,a man sitting on a bench in front of a building .
footsteps__slamming_doors__audible_voices__missing.png,a bathroom with a toilet and a sink
Foot_prints_on_the_top_of_the_girls_bathroom__nois.png,a bathroom with a shower and a toilet .
Formally_the_St__David_s_Inn__the_Radnor_Hotel_has.png,a hotel room with two beds and a desk .
formerly_Eastern_State_School_and_Hospital___Rumor.png,a room with a bed and a window .
formerly_Home_Sweet_Home___A_couple_from_the_early.png,a room with a bed and a window
formerly_known_as_the_Pittsburgh_City_Tuberculosis.png,a clock tower in the middle of a city .
Formerly_listed_as_Blockbuster_Video___most_employ.png,a bunch of stuffed animals on a shelf .
formerly_listed_as_Fairhaven_Nursing_Home___It_is.png,a house with a house in the background .
Formerly_listed_as_Glass_Chapel___The_site_where_M.png,a black and white photo of a street sign
formerly_listed_as_The_Gables___The_ghosts_of_two.png,a black and white photo of a building with a clock tower .
formerly_listed_under_Van_Buren_County___this_is_w.png,a black and white photo of a fire hydrant .
Formerly_Michigan_Bell_Telephone_Company____on_the.png,a black and white photo of a city street .
formerly_Nankin_Mills_Middle_School___stories_say.png,a black and white photo of a kitchen
Formerly_The_Brass_Lantern_Restaurant___The_Brass.png,a black and white photo of a city street .
formerly_The_Evergreen_Hotel___This_is_a_really_ol.png,a black and white photo of a city street .
formerly_Tulare_County_General_Hospital___This_set.png,a black and white photo of a kitchen
Formerly__John_Stone_Tavern____Believed_to_be_haun.png,a living room filled with furniture and a fire place .
former_Bass_Pro_Shops___former_J_C_Penny_s___When.png,a red stop sign sitting on the side of a building .
Former_Jefferson_Tea_House___A_ghost_is_said_to_ro.png,a building with a clock on the front of it
Fort_Roberdeau___Legend_says_a_guard_was_guarding.png,a person is flying a kite in a field .
Fort_Roberdeau___When_you_get_to_the_road_into_For.png,a boat in the water with a mountain in the background .
For_years__city_police_and_the_homeless_have_repor.png,a black and white photo of a city street
Frat_House____Years_ago_at_this_frat_house_there_w.png,a black and white photo of a building with a clock tower .
Frick_House___Apparitions_of_Mrs_Frick_and_you_see.png,a person walking down a street with a clock .
from_the_ballroom_to_the_hall_a_figure_has_been_se.png,a black and white photo of a living room
Frost_Cemetery_Munchkin_land____There_is_an_old_ch.png,a park bench in the middle of a park .
Gamma_Phi_Beta_House___Sisters_that_live_in_the__p.png,a room with a bed and a window
Geek_Rd_____People_have_reported_seeing_a_bright_o.png,a person riding a motorcycle down a road .
George_Washington_almost_drowned_in_the_icy_Allegh.png,a group of people standing on top of a lush green field .
Ghostly_woman_known_as_Elsie_seen_walking_up_and_d.png,a black and white photo of a man and a woman
ghosts_dressed_in_white_can_be_seen_walking_throug.png,a group of people standing next to each other .
Ghosts_everywhere__You_can_hear_people_chasing_you.png,a room with a window and a clock on the wall .
ghosts_walk_around_in_the_woods__sometime_you_can.png,a view of a city street from a church .
Ghost_can_be_seen_at_night_walking_around_the_lake.png,a black and white photo of a boat in the water .
Ghost_mist_have_been_reported_.png,a black and white photo of a fire hydrant .
Ghost_of_an_old_man_sits_on_the_third_floor_resear.png,a black and white photo of a cat sitting on a bench .
Ghost_of_a_former_resident_of_this_old_house_now_t.png,a woman standing in a kitchen with a black hat .
Ghost_of_a_prostitute_who_committed_suicide_haunts.png,a person laying on a bed in a room .
ghost_of_a_woman_that_died_in_childbirth_there_is.png,a man taking a picture of himself in a mirror .
girls_locker_room___Witnesses_report_cold_spots__a.png,a bathroom with a shower and a toilet .
Glatfelter_Hall___The_bell_tower_on_Glatfelter_Hal.png,a large building with a clock on it .
Glen_Haven_Memorial_Park___There_is_an_alleged_gra.png,a fire hydrant in the middle of a field .
Glowing_lights__eerie_sounds__and_apparitions_.png,a person is standing in front of a mirror .
Goss_is_a_very_secure_building__Five_floors__inclu.png,a black and white photo of a kitchen .
Go_all_the_way_back_Old_Shippensburg_Rd__across_fr.png,a red and white house with a house in the background
Go_down_Denton_Rd__at_midnight_and_stop_when_you_s.png,a black and white photo of a city street
Greenwood_Elementary_School___Apparitions_are_seen.png,a bathroom with a toilet and a shower .
Green_Point___Moonshine_church___Cemetery___Drivin.png,a church steeple with a clock on it .
Guests_have_heard_voices__moving_furniture_and_org.png,a man standing in front of a mirror in a bathroom .
Guests_have_reported_ghosts_crawling_into_bed_with.png,a bedroom with a bed and a window
Haas_Center_for_the_Arts___Ghost_of_an_old_ballet.png,a man and woman are playing a video game
Halverson_Hall_room_304___It_has_been_rumored_that.png,a bathroom with a sink and a mirror
Hankey_Church_Cemetery___Rumors_are_to_be_believed.png,a row of wooden benches sitting next to each other .
Harrisburg_State_Hospital_was_an_insane_asylum_for.png,a black and white photo of a train station .
Hartsville_Inn___The_site_is_a_very_old_building_f.png,a building with a clock on the front of it .
has_a_ghost_of_a_man_wearing_all_white__He_seems_t.png,a man in a suit and tie standing in a room .
has_a_number_of_ghosts__some_in_dormitories__some.png,a room filled with lots of books and a clock .
has_a_various_ghostly_activity_.png,a bedroom with a bed and a window .
has_been_know_to_be_the_site_of_two_ghostly_women_.png,a black and white photo of a group of people .
has_its_own_ghosts__The_children_of_the_post_comma.png,a black and white photo of a room with a window
