Filename,Detected Objects
Strange_occurrences_noted_in_room_331__At_night_it.png,"barn (0.66), picket fence, paling (0.07), barbershop (0.04), boathouse (0.04), restaurant, eating house, eating place, eatery (0.02)"
Around_the_1920_s__A_man_named_Hoffman_took_severa.png,"book jacket, dust cover, dust jacket, dust wrapper (0.82), library (0.03), street sign (0.02), web site, website, internet site, site (0.02)"
The_county_s_last_hanging_tree_was_where_the_libra.png,"hook, claw (0.44), fountain (0.28), knot (0.03), pedestal, plinth, footstall (0.02), chain (0.02)"
Information_is_hard_to_find_on_this_place_but_ther.png,"barn (0.80), picket fence, paling (0.02), boathouse (0.02), lumbermill, sawmill (0.02)"
This_bar_is_located_on_the_second_floor_of_a_resta.png,"restaurant, eating house, eating place, eatery (0.97)"
Stafford_Hall___Outside_of_room_101_of_the_Staffor.png,"church, church building (0.52), bell cote, bell cot (0.16), monastery (0.11), beacon, lighthouse, beacon light, pharos (0.03), dome (0.02)"
Located_on_the_far_edge_of_the_Westport_town_reser.png,castle (0.94)
Burnt_down_insane_asylum____Strange_feelings__weir.png,"prison, prison house (0.91)"
the_bridge_over_Little_Beaver_Creek__in_Lisbon_is.png,"steel arch bridge (0.39), suspension bridge (0.22), viaduct (0.12), pier (0.04), crane (0.02)"
Was_once_a_famous_nightclub_and_restaurant_in_the.png,"palace (0.66), cinema, movie theater, movie theatre, movie house, picture palace (0.03), analog clock (0.02), castle (0.02), streetcar, tram, tramcar, trolley, trolley car (0.02)"
High_School_Stage___At_the_Ozark_High_School__the.png,"medicine chest, medicine cabinet (0.27), sliding door (0.09), tobacco shop, tobacconist shop, tobacconist (0.05), window screen (0.05), barbershop (0.04)"
On_K_Street__near_Barrio_Logan__Built_in_1887_for.png,"bookshop, bookstore, bookstall (0.24), library (0.08), tobacco shop, tobacconist shop, tobacconist (0.07), restaurant, eating house, eating place, eatery (0.07), bakery, bakeshop, bakehouse (0.04)"
an_apparition_of_a_man_has_been_seen_walking_then.png,"vault (0.77), prison, prison house (0.04), monastery (0.03)"
This_is_an_old_plantation_home__now_in_the_midst_o.png,"pedestal, plinth, footstall (0.30), boathouse (0.17), flagpole, flagstaff (0.12), sundial (0.05), worm fence, snake fence, snake-rail fence, Virginia fence (0.03)"
This_was_the_site_of_a_battle_between_the_Piqua_tr.png,barn (0.94)
A_series_of_dark_winding_roads_leading_to_unlit_ab.png,"park bench (0.17), barn (0.10), worm fence, snake fence, snake-rail fence, Virginia fence (0.08), rapeseed (0.06), car mirror (0.04)"
footsteps_and_voices_are_observed_here_.png,"picket fence, paling (0.82), boathouse (0.04), barn (0.02), church, church building (0.02)"
There_have_been_sightings_of_a_little_boy_running.png,"church, church building (0.68), barn (0.08), worm fence, snake fence, snake-rail fence, Virginia fence (0.03), picket fence, paling (0.03)"
In_the_middle_of_the_U_shaped_parking_lot_in_front.png,"prison, prison house (0.99)"
Ghostly_lights_and_apparitions_have_been_sighted_f.png,"wall clock (0.41), street sign (0.11), traffic light, traffic signal, stoplight (0.06), doormat, welcome mat (0.06), brass, memorial tablet, plaque (0.04)"
There_is_a_story_of_a_mother_who_lost_her_baby_whi.png,"china cabinet, china closet (0.24), grand piano, grand (0.12), barber chair (0.08), dining table, board (0.06), upright, upright piano (0.04)"
Reports_of_a_girl_died_here_and_it_s_uncertain_but.png,"prison, prison house (0.71), picket fence, paling (0.07), library (0.02)"
There_are_adjoining_doors_to_the_now_empty_swimmin.png,"vault (0.32), monastery (0.32), church, church building (0.14), altar (0.02)"
Reportedly__someone_witnessed_a_ghostly_birthday_p.png,"barn (0.16), sliding door (0.09), doormat, welcome mat (0.07), lumbermill, sawmill (0.07), prison, prison house (0.07)"
People_who_have_lived_in_the_home_after_the_last_o.png,"bakery, bakeshop, bakehouse (0.16), jean, blue jean, denim (0.13), vault (0.08), restaurant, eating house, eating place, eatery (0.06), fire screen, fireguard (0.04)"
Hauntings_that_have_occurred_here_are_voices__ligh.png,"monastery (0.21), prison, prison house (0.13), castle (0.11), church, church building (0.11), palace (0.06)"
John_Monnasco_died_after_an_eighteen_wheeler_hit_h.png,"barn (0.73), web site, website, internet site, site (0.05), book jacket, dust cover, dust jacket, dust wrapper (0.02)"
The_Creek_behind_the_baby_zoo_at_the_Happy_hallow.png,"valley, vale (0.40), lakeside, lakeshore (0.39), mountain bike, all-terrain bike, off-roader (0.03)"
Wilson_Hall___Reports_of_banging__cold_spots__bloo.png,"library (0.44), prison, prison house (0.22), palace (0.19), vault (0.02)"
A_group_of_KKK_members_killed_many_people_in_the_c.png,"cloak (0.55), vestment (0.36)"
Reports_of_fires_starting_by_themselves__A_tall_bl.png,"church, church building (0.59), barn (0.15), castle (0.03), bell cote, bell cot (0.02), monastery (0.02)"
In_slavery_times__whites_went_to_church_here__The.png,"boathouse (0.13), picket fence, paling (0.12), window screen (0.10), lakeside, lakeshore (0.05), barn (0.03)"
the_McLoughlin_house_is_a_historical_house_turned.png,"palace (0.65), lakeside, lakeshore (0.03), picket fence, paling (0.02)"
June_2008_Removed__No_Murder_has_happened_here__A.png,"church, church building (0.34), barn (0.13), boathouse (0.06), picket fence, paling (0.05), castle (0.03)"
on_an_old_country_road_just_outside_of_the_univers.png,"barn (0.94), church, church building (0.02)"
Several_students_setting_up_for_a_haunted_house_sp.png,"stretcher (0.18), prison, prison house (0.08), prayer rug, prayer mat (0.06), lumbermill, sawmill (0.05), pool table, billiard table, snooker table (0.04)"
While_working_on_the_third_floor_an_electrician_no.png,"book jacket, dust cover, dust jacket, dust wrapper (0.46), bakery, bakeshop, bakehouse (0.07), comic book (0.07), turnstile (0.06), bookshop, bookstore, bookstall (0.02)"
A_long_time_ago_way_back_in_the_early_1800_s__a_yo.png,"megalith, megalithic structure (0.76), viaduct (0.07), church, church building (0.02)"
Green_eyes_is_known_as_green_eyes_because_back_in.png,"prison, prison house (0.59), park bench (0.03), window shade (0.02), vault (0.02)"
a_young_woman_walking_past_CJ_s_Provisions_in_the.png,barn (0.91)
An_old_Indian_summer_time_camp_and_burial_ground_.png,"maze, labyrinth (0.93)"
There_is_a_ghost_of_a_jogger_who_was_killed_there_.png,"sandbar, sand bar (0.64), lakeside, lakeshore (0.04), soccer ball (0.04)"
Reports_of_several_apparitions_including_a_couple.png,"palace (0.89), library (0.04)"
Forks_of_Cypress_Plantation___This_is_where_the_in.png,"boathouse (0.81), planetarium (0.04), lakeside, lakeshore (0.03)"
This_is_on_the_Tigard_side_of_the_trail__just_off.png,"barn (0.30), bell cote, bell cot (0.13), church, church building (0.09), alp (0.07), tile roof (0.05)"
Shawnee_State_University___Massie_Hall___the_main.png,"triumphal arch (0.34), library (0.31), vault (0.06), monastery (0.04), prison, prison house (0.02)"
There_are_reports_of_being_touched_or_poked_when_n.png,"prison, prison house (0.53), monastery (0.24), barn (0.02)"
Near_the_Zaleski_CCC_Camp_is_an_old_railway_tunnel.png,barn (0.93)
Fine_Art_Center___Green_Room___where_the_girls_hav.png,"prison, prison house (0.85), shoji (0.02)"
The_bridge_is_said_to_be_haunted_by_the_ghosts_of.png,"barn (0.37), boathouse (0.32), lumbermill, sawmill (0.07)"
If_you_drive_down_to_the_end_of_the_road_where_the.png,"barn (0.72), boathouse (0.11), church, church building (0.04), picket fence, paling (0.02)"
Rumors_of_a_strange__shadow__that_follows_people_u.png,"prayer rug, prayer mat (0.24), guillotine (0.08), prison, prison house (0.07), fire screen, fireguard (0.04), rocking chair, rocker (0.03)"
Reports_of_orbs_and_an_apparition_of_a_man_with_a.png,"pool table, billiard table, snooker table (0.30), dining table, board (0.08), ping-pong ball (0.06), prison, prison house (0.02), guillotine (0.02)"
a_ghost_named_Mr__Finch_haunts_the_building__he_li.png,"cloak (0.39), book jacket, dust cover, dust jacket, dust wrapper (0.17), comic book (0.12), abaya (0.11), prayer rug, prayer mat (0.06)"
In_Mytrle_Hill_Cemetery_there_is_a_giant_granite_b.png,"pop bottle, soda bottle (0.16), stupa, tope (0.15), church, church building (0.05), hay (0.03), mailbox, letter box (0.02)"
Things_bang_on_your_car__faces_and_hands_can_be_se.png,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon (0.16), sports car, sport car (0.07), grille, radiator grille (0.06), convertible (0.06), tow truck, tow car, wrecker (0.05)"
A_little_white_dear_can_be_seen_running_around_but.png,"church, church building (0.94)"
Gibbs_Bridge___Revving_of_motorcycle__yelling__App.png,suspension bridge (0.85)
Morley_Music_Hall___It_is_said_that_Mrs__Morley_an.png,"theater curtain, theatre curtain (0.86), organ, pipe organ (0.03), stage (0.03)"
Earlier_in_this_century__the_Millfield_mine_in_Sou.png,"picket fence, paling (0.26), church, church building (0.19), park bench (0.12), palace (0.05), beacon, lighthouse, beacon light, pharos (0.03)"
A_little_boy_is_said_to_have_committed_suicide_in.png,"tiger, Panthera tigris (0.40), tiger cat (0.07), prison, prison house (0.06), barn (0.03), crate (0.02)"
Haunted_by_Indian_looking_to_kill_his_next_victim_.png,"thatch, thatched roof (0.77), barn (0.07)"
This_school_is_known_to_be_haunted__Many_students.png,"palace (0.62), church, church building (0.08), picket fence, paling (0.05), park bench (0.03)"
Washington_hall___there_was_a_girls_basketball_tea.png,"library (0.31), passenger car, coach, carriage (0.18), streetcar, tram, tramcar, trolley, trolley car (0.10), cinema, movie theater, movie theatre, movie house, picture palace (0.08), window screen (0.03)"
just_north_of_the_city_of_San_Diego_is_a_Normandy_.png,barn (0.81)
strange_noises_and_large_white_silloettes_have_bee.png,"barn (0.36), church, church building (0.16), beacon, lighthouse, beacon light, pharos (0.15), boathouse (0.09), bell cote, bell cot (0.03)"
it_is_supposedly_haunted_by_a_man_that_likes_to_ju.png,"church, church building (0.30), barn (0.20), palace (0.07), bell cote, bell cot (0.04), castle (0.04)"
When_you_go_on_Shawnee_Island_there_is_a_church_on.png,barn (0.89)
Tunnel_is_located_in_the_middle_of_the_woods__On_s.png,"vault (0.89), prison, prison house (0.03)"
A_ghost_wearing_a_long_white_nightgown_makes_her_a.png,fountain (0.81)
Located_2_blocks_from_Holicong_Road___An_old_man_i.png,"library (0.47), cab, hack, taxi, taxicab (0.05), prison, prison house (0.04), palace (0.02), bookshop, bookstore, bookstall (0.02)"
A_tall_shadow_person_was_reportedly_sighted_in_low.png,"window shade (0.14), window screen (0.08), church, church building (0.04), picket fence, paling (0.03), barbershop (0.03)"
While_driving_on_the_desert_roads_at_the_base_of_t.png,"dome (0.25), barn (0.17), planetarium (0.13), monastery (0.07), vault (0.04)"
Currently_a_Historic_House_Museum__This_Victorian.png,"four-poster (0.30), shoji (0.13), restaurant, eating house, eating place, eatery (0.10), sliding door (0.07), prison, prison house (0.05)"
you_will_here_loud_music_that_only_a_few_people_ca.png,"barber chair (0.18), rocking chair, rocker (0.09), wreck (0.09), prison, prison house (0.08), barbershop (0.03)"
Students_hear_bangs_and_see_knobs_turning_in_the_l.png,"maypole (0.09), volleyball (0.08), soccer ball (0.07), maze, labyrinth (0.03), jean, blue jean, denim (0.03)"
The_story_about_Riders_Inn_is_that_there_is_a_ghos.png,"jinrikisha, ricksha, rickshaw (0.17), barbershop (0.10), tricycle, trike, velocipede (0.09), barber chair (0.05), bicycle-built-for-two, tandem bicycle, tandem (0.04)"
The_doors_of_the_stairwell_that_links_the_Upstairs.png,"window shade (0.14), window screen (0.09), wardrobe, closet, press (0.09), theater curtain, theatre curtain (0.09), doormat, welcome mat (0.08)"
Burger_King___A_gunman_walked_in_during_a_busy_lun.png,"street sign (0.18), book jacket, dust cover, dust jacket, dust wrapper (0.15), packet (0.08), doormat, welcome mat (0.07), scoreboard (0.03)"
Reported_by_residents_and_staff_of_a_little_girl_i.png,"church, church building (0.94)"
This_place_was_bombed_in_1995_Parents_of_children.png,"prison, prison house (0.30), palace (0.27), monastery (0.05), triumphal arch (0.05), wreck (0.04)"
In_the_old_section_of_the_Hotel_there_are_ghosts_w.png,"prison, prison house (0.83)"
There_is_an_underground_area_in_the_downtown_red_l.png,"prison, prison house (0.50), vault (0.12), stone wall (0.05), lumbermill, sawmill (0.02)"
There_are_railroads_by_the_church_and_long_ago_a_m.png,steam locomotive (0.93)
830_Murray___It_is_said_that_two_brothers_owned_th.png,"picket fence, paling (0.45), palace (0.10), window screen (0.04), window shade (0.03), library (0.03)"
Trumbull_County_Campus___Theater____A_witness_repo.png,"palace (0.45), library (0.31), planetarium (0.02), flagpole, flagstaff (0.02)"
there_s_a_door_in_the_girls_locker_room_that_leads.png,"wardrobe, closet, press (0.56), barn (0.11), doormat, welcome mat (0.05), padlock (0.04), window screen (0.02)"
It_has_been_said_that_a_woman_and_two_children_hau.png,"vault (0.37), wardrobe, closet, press (0.07), prison, prison house (0.07), sliding door (0.04), throne (0.03)"
built_in_the_mid_1800__The_town_was_once_the_stop.png,"palace (0.46), prison, prison house (0.25), monastery (0.11), library (0.04), castle (0.03)"
In_1969_a_young_couple_in_their_senior_year_of_hig.png,"kimono (0.38), flagpole, flagstaff (0.06), street sign (0.05), academic gown, academic robe, judge's robe (0.05), suit, suit of clothes (0.04)"
ghosts_including_a_tall_black_figure__Madame_Lalau.png,"boathouse (0.45), prison, prison house (0.05), church, church building (0.04), greenhouse, nursery, glasshouse (0.04), paddlewheel, paddle wheel (0.04)"
orbs_are_seen_and_photographed__this_is_an_ancient.png,"theater curtain, theatre curtain (0.80), spotlight, spot (0.06), stage (0.03)"
New_Castle_House___On_New_Castle_Road_in_Gardendal.png,"castle (0.66), church, church building (0.05), barn (0.03), monastery (0.02)"
Haunted_by_the_pilots_of_the_old_planes__Security.png,"comic book (0.20), book jacket, dust cover, dust jacket, dust wrapper (0.19), shield, buckler (0.19), pitcher, ewer (0.02), jack-o'-lantern (0.02)"
Supposedly__3_or_4_workers_plowing_out_the_area_fo.png,"prison, prison house (0.67), vault (0.02), passenger car, coach, carriage (0.02)"
This_restaurant_has_an_interesting_history__Origin.png,"restaurant, eating house, eating place, eatery (0.89), library (0.03)"
Slaughterhouse__Fair_warning___no_trespassing_you.png,"prison, prison house (0.32), turnstile (0.05), cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM (0.05), sliding door (0.05), vault (0.05)"
They_say_a_ghost_of_an_old_woman_haunts_the_baseme.png,barn (0.94)
Established_in_the_late_1800_s_in_the_French_port.png,"boathouse (0.37), barn (0.20), thatch, thatched roof (0.11), picket fence, paling (0.07), church, church building (0.03)"
Two_people_have_committed_suicide_of_the_Hollywood.png,"prison, prison house (0.29), greenhouse, nursery, glasshouse (0.10), lumbermill, sawmill (0.06), guillotine (0.05), vault (0.03)"
When_you_stop_on_the_bridge_and_turn_your_lights_o.png,"suspension bridge (0.40), pier (0.16), bannister, banister, balustrade, balusters, handrail (0.14), worm fence, snake fence, snake-rail fence, Virginia fence (0.06), chainlink fence (0.04)"
In_the_back_woods_off_of_Grahm_Hill_Rd__Very_creep.png,"church, church building (0.64), barn (0.08), yurt (0.02)"
Once_an_old_prison__the_Reformatory_has_been_turne.png,"prison, prison house (0.62), switch, electric switch, electrical switch (0.19)"
The_ghost_will_always_appear_on_Halloween_night__A.png,"cloak (0.28), abaya (0.11), gown (0.07), prayer rug, prayer mat (0.05), vestment (0.04)"
