Filename,Caption
2nd_Floor___On_the_second_floor__in_the_A_wing_you.png,a person sitting on a bench in front of a building .
Beta_Theta_Pi___Beta_Psi_Chapter___Residents_of_th.png,a group of people standing next to each other .
This_is_a_cemetary_that_has_a_statue_of_a_saint_in.png,a red and white fire hydrant sitting in the middle of a field .
has_a_long_and_grand_tradition_of_academic_excelle.png,a group of people standing in front of a tv .
three_woman_in_white_are_known_to_chase_people_out.png,a bird is sitting on a window sill .
This_is_the_building_that_Stephen_King_filmed_the.png,a large group of people in a park .
Riverview_Cemetery___A_spiritually_active_graveyar.png,a large white building with a clock on it .
There_is_an_old_factory_in_town_and_when_u_go_by_t.png,a computer keyboard sitting on top of a wooden desk .
In_the_basement_of_the_town_hall_of_Tolono__the_ol.png,a black and white photo of a person on a laptop .
Graham_Hall___A_room_that_is_locked_up__believed_t.png,a row of urinals mounted to a wall .
if_you_go_and_sit_by_the_train_tracks_in_Edgelea_a.png,a group of people sitting on top of a bench .
People_taking_pictures__hunting_for_orbs__experien.png,a close up of a digital parking meter
In_the_basement_of_Hubbard_High_School_you_can_see.png,a bathroom with a toilet and a shower .
Reports_of_hearing_train_whistles_and_grinding_met.png,a bunch of clocks that are on a wall .
Graceland_Cemetery_is_one_of_Chicago_s_oldest_grav.png,a building with a clock tower in the background .
Before_the_house_burned_down_a_couple_years_ago_a.png,a black and white photo of an old brick oven .
Many_people_died_due_to_a_fire_and_now_the_church.png,a black and white photo of a person on a laptop .
It_is_an_old_Nursing_Home_where_many_of_the_people.png,a bunch of different types of clocks on a wall .
Mysterious_noises__levitations_primarily_in_the_ba.png,a black and white photo of a person on a laptop .
Muckshaw_Rd____It_is_said_that_on_nights_when_ther.png,a dog sitting on a bench in front of a building .
Inside_Theatre___The_Inside_Theatre__the_name_may.png,a large group of people in a room .
A_young_girl_known_as_Sally_to_the_many_that_have.png,a woman holding a teddy bear wearing a hat .
Alumni_Hall___two_young_children_run_up_and_down_t.png,a black and white photo of a person on a laptop .
Mary_Branch_girl_s_dormitory_has_had_doors_opening.png,a red stop sign sitting on the side of a road .
In_1945_two_lovers__Jon_and_Rachael__were_playfull.png,a black and white photo of a person on a laptop .
It_is_said_to_be_haunted_by_several_spirits__if_yo.png,a room with a window and a clock on the wall .
First_the_shoetree_has_many_pairs_of_sneakers_in_i.png,a bunch of surf boards laying on the sand .
When_this_place_was_a_restaurant__people_claimed_t.png,a black and white photo of a person on a laptop .
a_cult_lived_there_in_1985_and_tortured_54_civilia.png,a group of birds sitting on top of a wooden table .
Many_rumors_abound__witnesses_have_seen_a_phantom.png,a black and white photo of a person on a laptop .
Whitewater___Knilans_hall___Supposedly_haunted_by.png,a clock tower is lit up at night .
old_Salem_is_the_oldest_cemetery_in_the_area__It_h.png,a black and white photo of a boat in the water .
Reports_of_unexplained_sounds_and_feelings_of_self.png,a black and white photo of a person on a laptop .
The_tombstones_glow__there_is_often_an_figure_of_a.png,a black and white photo of a person on a laptop .
In_the_local_gravel_pits_near_the_town_of_Disko_a.png,a man is doing a trick on a skateboard
an_over_whelming_since_of_a_presence_on_the_stairw.png,a person sitting on a bench with a laptop
Battlefield_Park___In_the_front__battles_are_still.png,a sign that is on the side of a road .
Steven_s_Hall___In_the_basement_of_one_of_the_only.png,a stop sign in front of a building .
Witnesses_report_quite_a_few_things_happening_in_t.png,a sign that is on the side of a building .
About_5_miles_east_of_Beverly__grant_county__near.png,a view of a city from a car window .
One_witness_reports___My_children_and_I_went_to_Ha.png,a black and white photo of a person on a laptop .
ghostly_sightings_and_cold_spots_have_bean_reporte.png,a close up of a street sign with a sky background
A_former_principal__Max_Mills__who_died_suddenly_o.png,a birthday cake with candles on top of it
Supposedly_you_can_see_people_in_the_upstairs_part.png,a group of people standing next to each other .
It_all_started_when_these_two_friends_that_loved_t.png,a group of people standing in front of a building .
murders_that_happened_years_ago_has_made_this_old.png,a group of people standing next to a train .
Reports_of_a_white_ghostly_looking_dog__the_witnes.png,a black and white dog with a frisbee in its mouth .
a_lady_in_gray_has_been_sighted_by_many_in_this_bu.png,a room with a bed and a window
Shaw_Hall___Located_behind_Miller_Hall__Behind_Sha.png,a row of urinals mounted to a wall .
Only_two_or_so_of_the_original_approximately_fifty.png,a close up of a mirror with a digital screen
Sightings_of_old_soldiers_are_reportedly_seen__Str.png,a black and white photo of a tennis player .
Located_at_5000_Central_Ave_SE_it_s_a_cheap_and_ea.png,a group of people sitting on a bench in front of a building .
A_ghost_sits_in_same_seat_in_balcony_and_is_never.png,a man sitting on a bench in front of a building .
theatre__Haunting_in_this_location_will_occur_if_y.png,a vase with flowers in it sitting on a window sill .
There_have_been_reports_that_a_ghost_named__Helen_.png,a black and white photo of a person on a laptop .
So_the_story_goes__an_older_man_had_just_gotten_ba.png,a black and white photo of a clock tower .
The_resturant_employees_have_claimed_of_seeing_orb.png,a display case in a store filled with lots of books .
Apart_of_Marian_College_campus__the_Allison_Mansio.png,a large building with a clock on the wall .
The_boys_basketball_team_used_to_run_laps_around_t.png,a red and white train traveling through a forest .
There_have_been_reports_of_a_mysterious_lady_in_wh.png,a group of people standing in front of a building .
In_the_Winter_months___at_night__you_can_hear__viv.png,a person on a snow board in the air .
Used_to_be_an_old_coal_mines_here__now_ghost_haunt.png,a red and white fire hydrant sitting in the middle of a field .
Back_in_the_1800_s_there_was_a_terrible_battle_fou.png,a black and white photo of a person on a laptop .
Well_in_the_school_that_s_across_from_a_graveyard.png,a room filled with lots of wooden furniture .
In_the_small_town_of_Beverly_located_in_Chicago_s.png,a black and white photo of a person on a laptop .
Nutley_Circle___In_this_fairly_new__30_year_old__d.png,a large building with a large clock tower .
There_used_to_be_a_playground_behind_the_elementar.png,a black and white photo of a person on a laptop .
St__Edwards_State_Park__Bastyr_University____Repor.png,a view of a beach with a surfboard on it .
Floor_9___Legend_has_it_that_a_young_student_jumpe.png,a close up of a cell phone on a table
As_you_enter_this_cemetery_which_has_been_there_si.png,a red fire hydrant sitting in the middle of a field .
In_the_1800_s__a_9_year_old_girl_was_hit_and_kille.png,a black and white photo of a person on a laptop .
Reportedly_there_are_doors_that_won_t_stay_shut_an.png,a red fire hydrant in front of a building .
An_old_high_school_burned_down_at_the_location__An.png,a man is standing in front of a window
An_apartment_building_that_s_located_right_off_Ell.png,a display case filled with lots of different cakes .
If_you_run_around_this_church_10_times_prior_to_go.png,a building with a clock tower in the middle of it
In_1999__Bill_Stien__a_taxi_driver_employed_by_Eve.png,a book shelf filled with lots of books .
It_is_said_that_at_the_turn_of_the_century_an_old.png,a room with a large clock on the wall .
Piney_Bottom_is_the_location_for_numerous_sighting.png,a person riding a surf board on a body of water
voices_and_doors_opening_and_closing_a_some_of_the.png,a tall clock tower with a sky background
the_ghost_of_Zona_Heaster_Shue_appeared_to_her_mot.png,a wooden table with a clock on it .
A_picture_taken_showed_an_orb_in_the__7b__hallway_.png,"a room with a bed , a desk and a chair ."
Many_unexplained_occurrences_go_on_here_all_the_ti.png,a close up of a cake on a table
Music_Hall_was_at_one_time_a_debate_courtroom_buil.png,a large clock mounted to the side of a building .
There_is_an_Abandoned_Insane_Asylum_on_the_corner.png,a tall building with a clock on it
In_the_country_between_Bethany_and_Sullivan_is_an.png,a train that is sitting on the tracks .
George_Washington_has_been_seen_here__among_others.png,a woman is standing in front of a mirror .
The_Cry_Baby_Bridge_is_where_a_baby_died_in_the_ca.png,a boat traveling down a river next to a forest .
Four_Arches_is_a_train_trestle_with_a_tunnel_runni.png,a close up of a pair of scissors
Stover_s_Hill_a_popular_place_where_children_go_to.png,a baseball player holding a bat on top of a field .
Sightings_of_white_orbs__mists__and_leaves_manifes.png,a couple of people sitting on top of a wooden bench .
The_Blue_Angel___is_a_statue_in_the_Greenwood_Ceme.png,a black and white photo of a person on a laptop .
A_ghost_called_one_armed_red_is_seen_and_heard_her.png,a black and white photo of a sign on a building
This_old_theatre_has_been_around_since_the_40_s__I.png,a living room filled with lots of furniture .
Vishnu_is_an_old_abandoned_township_located_just_w.png,a group of people standing in front of a clock .
Located_on_Main_Street__Miner_s_Theater_is_suppose.png,a train station with a clock on the ceiling
The_legend_is_so_old_that_nobody_really_knows_what.png,a laptop computer sitting on top of a wooden table .
Flinderation_Tunnel___There_was_a_train_wreck_in_F.png,a black and white photo of a person on a laptop .
_This_old_saloon_contains_around_18_ghosts_upstair.png,a black and white photo of a person on a laptop .
Many_of_the_employees_of_the_Fred_Meyer_in_Auburn_.png,a group of people standing on top of a tennis court .
The_Cloud_Room___In_offices_that_were_originally_a.png,a group of people standing next to a train .
there_has_been_some_strange_sightings_of_a_person.png,a couple of lights that are on a wall .
Palmer_was_a_man_who_ran_an_orphanage__He_beat_and.png,a black and white photo of an old building .
The_Mansion_itself_burnt_down_30_some_years_ago__b.png,a black and white photo of a person on a laptop .
The_playhouse_is_supposedly_haunted_by_one_of_the.png,a close up of a stuffed animal on a table
Lobby___There_was_an_incident_in_the_lobby_and_off.png,a bunch of tooth brushes sitting next to each other .
Working_as_a_custodian_one_would_hear_doors_slam_a.png,a bunch of signs that are on a pole .
At_the_top_of_the_hill_you_can_see_the_old_road_to.png,a close up of a pair of scissors
it_seems_to_happen_every_Sunday_during_October__bu.png,a large building with a clock on top .
Books_have_been_heard_thrown_across_the_room_with.png,a black and white photo of a person on a laptop .
This_building_used_to_be_a_department_store__No_ma.png,a sign that is on the side of a building .
to_help_other_people_out_in_finding_it__It_is_also.png,a clock tower in the middle of a city .
People_who_work_in_the_DWI_offices__located_in_the.png,a bunch of different items that are on a table .
It_is_said_that_an_old_theater_lover_that_worked_f.png,a large clock mounted to the side of a building .
People_have_reported_sightings_of_the_ghost_of_an.png,a collage of photos with a clock on a wall
Back_in_the_1960_s__the_principal_of_Longfellow_su.png,a large building with a clock on it .
There_was_an_old_woman_seen_killing_her_husband_on.png,a group of people standing in front of a sign .
A_preacher_drowned_while_swimming_to_shore_to_find.png,a black and white photo of a person on a laptop .
The_Lake_View_Cemetery_is_said_to_be_haunted_by_th.png,a group of people standing in front of a building .
during_the_night__if_you_walk_past_this_school_you.png,a large building with a clock on it
there_is_a_statue_in_the_unknown_soldier_section_o.png,a vase of flowers sitting on a table .
A_woman_that_seems_to_want_nothing_more_then_to_wa.png,a group of people standing next to each other .
Castle_Hill_Manor_was_built_before_the_Revolutiona.png,a large building with a clock on the front of it .
Garthright_House___The_across_from_the_cemetery_is.png,a building with a sign on the side of it
It_is_said_that_this_school_used_to_be_a_old_hospi.png,a large building with a clock on it
It_is_said_that_anyone_who_passes_over_this_bridge.png,a black and white photo of a clock
The_former_theatre_manager_who_passed_away_over_a.png,a man standing next to a red fire hydrant .
The_tracks_are_set_back_behind_houses_this_worker.png,a pair of scissors sitting on top of a table .
The_auditorium_is_supposedly_haunted_by_a_girl_who.png,a close up of a clock on a wall
Employees_at_this_treatment_center_for_adolescent.png,a window in a room with a window
pounding_on_the_walls_walking_in_he_kitchen_and_up.png,a pile of luggage sitting on top of a wooden floor .
Sounds_of_little_girls_voices_can_be_heard_when_no.png,a picture of a bus on a street .
If_you_are_driving_on_US_Hwy_20_around_12_00am_til.png,a man riding a skateboard down a street .
4_murders_took_place_in_the_mid_1970_s__White_figu.png,a close up of a person holding a cell phone
IN_1964_there_were_to_people_going_down_the_school.png,a giraffe standing in front of a building .
orbs_seen_on_the_first_floor_where_children_sleep_.png,a laptop computer sitting on top of a desk .
There_have_been_witnesses_who_have_seen_a_transpar.png,a close up of a pair of scissors
In_1856_there_was_a_man_who_had_to_go_to_war__His.png,a close up of a person holding a baseball bat
There_s_a_number_of_steps_leading_from_the_side_of.png,a large boat on a body of water
In_the_1970_s_a_man_murders_his_wife_and_children.png,a group of people riding skis down a snow covered slope .
El_Azteca_Restaurant___When_this_restaurant_was_ca.png,a red stop sign sitting on the side of a road .
You_can_hear_moaning_and_crying_at_night_because_o.png,a room filled with lots of different types of luggage .
a_young_boy_who_was_in_treatment_there_hung_himsel.png,a black and white photo of a person on a laptop .
this_three_story_home_was_once_the_home_of_an_Orch.png,a large building with a clock on it
Legend_has_it_witch_s_were_hung_there_along_time_a.png,a large clock mounted to the side of a wall .
Many_years_ago_a_young_woman_named_Paula___an_R_A_.png,a group of people standing in front of a train .
The_old_fire_department_is_rented_out__If_your_eve.png,a group of people standing in front of a building .
This_old_cemetery_is_located_out_in_the_middle_of.png,a red and white fire hydrant sitting next to a tree .
Reports_of_seeing__The_White_Lady_walking_around_t.png,a black and white photo of a television set .
voices___footsteps_and_apparitions_are_present_her.png,a close up of a person holding a baseball bat
People_have_seen_a_person_standing_next_to_a_tree.png,a picture of a person holding a kite .
Cockram_Hall___where_the_wife_of_Colonel_William_C.png,a group of people standing in front of a building .
The_theater_of_Capital_High_School_is_haunted_by_a.png,a sign that says `` <UNK> '' on a pole .
Daniel_Guthrie_was_murdered_and_placed_in_a_shallo.png,a man in a suit and tie holding a microphone .
Kc_135___is_haunted_by_2_people_dying_on_it_in_fli.png,a close up of a train on a train track
Spirit_of_Julia_Buccola_Petta_is_said_to_wander_th.png,a close up of a cake on a table
there_is_a_old_inn__There_is_a_window_that_is_not.png,a clock on the wall of a building .
The_mental_institution_was_were_many_people_died_b.png,a group of people standing next to a building .
Old_Paint_Factory____One_night_a_hunter_was_walkin.png,a close up of a street sign on a pole
Known_to_many_residents_in_Annandale_and_Arlington.png,a close up of a cake on a table
Once_there_was_a_little_girl_in_1937__that_went_st.png,a man in a suit and tie standing in front of a television .
There_has_been_many_circumstances_of_seeing_a_lady.png,a man is flying a kite in the air .
Whitewater___Clem_hall___you_can_hear_people_runni.png,a window with a picture of a cat on it .
A_tall_column_of_darkness_has_been_seen_to_follow.png,a black and white photo of a person on a laptop .
In_Newbern_a_section_of_Dublin_Va__in_____There_is.png,a large building with a clock on it .
Bell_Tower___When_the_station_was_first_built_the.png,a building with a clock on the top of it .
1930_s_building_that_was_used_by_the_mafia___Alleg.png,a large building with a large clock tower .
At_Fort_Vancouver__the_ghost_of_Dr__John_McGloughl.png,a giraffe standing in the middle of a lush green field .
Trunkless_Tree___If_you_go_there_at_night_and_shut.png,a bird sitting on top of a tree branch .
The_apparition_of_a_woman_in_a_full_skirted_dress.png,a wooden bench sitting in front of a building .
Their_is_a_guy_who_walks_around_the_cafeteria_at_3.png,a black and white photo of a person on a laptop .
Madrid_was_a_coal_mining_town_in_the_1800_s_throug.png,a close up of a person holding a surf board
The_Rucker_mansion_is_haunted_by_Mrs__Rucker__who.png,a large building with a clock on it .
Possible_Urban_Legend___The_ghost_tracks_are_the_a.png,a person walking down a street holding an umbrella .
noises_heard_in_the_gym_where_it_is_said_a_little.png,a group of men standing next to each other .
The_legs_of_a_young_man_is_said_to_run_around_the.png,a black and white photo of a person on a laptop .
